"","dateTime","spotID","readingType","lat","long"
"1563","8/30/2016 3:01","0-2572666","UNLIMITED-TRACK",34.28519,-121.60216
"1567","8/30/2016 2:45","0-2572643","UNLIMITED-TRACK",34.28705,-121.60284
"1572","8/30/2016 2:32","0-2572666","UNLIMITED-TRACK",34.28664,-121.60239
"1576","8/30/2016 2:15","0-2572643","UNLIMITED-TRACK",34.28782,-121.60318
"1581","8/30/2016 2:02","0-2572666","UNLIMITED-TRACK",34.28758,-121.60282
"1590","8/30/2016 1:31","0-2572666","UNLIMITED-TRACK",34.2888,-121.60274
"1597","8/30/2016 1:05","0-2572666","UNLIMITED-TRACK",34.28982,-121.60219
"1605","8/30/2016 0:32","0-2572666","UNLIMITED-TRACK",34.29102,-121.60176
"1613","8/30/2016 0:03","0-2572666","UNLIMITED-TRACK",34.29138,-121.60239
"1622","8/29/2016 23:32","0-2572666","UNLIMITED-TRACK",34.29117,-121.60303
"1626","8/29/2016 23:16","0-2572643","UNLIMITED-TRACK",34.29114,-121.60297
"1631","8/29/2016 23:03","0-2572666","UNLIMITED-TRACK",34.29102,-121.60321
"1635","8/29/2016 22:47","0-2572643","UNLIMITED-TRACK",34.29095,-121.60333
"1640","8/29/2016 22:32","0-2572666","UNLIMITED-TRACK",34.29021,-121.60338
"1649","8/29/2016 22:03","0-2572666","UNLIMITED-TRACK",34.28866,-121.60332
"1658","8/29/2016 21:32","0-2572666","UNLIMITED-TRACK",34.28657,-121.60184
"1666","8/29/2016 21:04","0-2572666","UNLIMITED-TRACK",34.2847,-121.60049
"1677","8/29/2016 20:32","0-2572666","UNLIMITED-TRACK",34.28301,-121.59859
"1685","8/29/2016 20:04","0-2572666","UNLIMITED-TRACK",34.28169,-121.59688
"1693","8/29/2016 19:34","0-2572666","UNLIMITED-TRACK",34.28079,-121.59509
"1703","8/29/2016 19:04","0-2572666","UNLIMITED-TRACK",34.28055,-121.59331
"1711","8/29/2016 18:33","0-2572666","UNLIMITED-TRACK",34.27996,-121.59102
"1720","8/29/2016 18:05","0-2572666","UNLIMITED-TRACK",34.28012,-121.59055
"1724","8/29/2016 17:45","0-2572643","UNLIMITED-TRACK",34.2801,-121.58975
"1730","8/29/2016 17:34","0-2572666","UNLIMITED-TRACK",34.27996,-121.58939
"1738","8/29/2016 17:05","0-2572666","UNLIMITED-TRACK",34.27963,-121.58856
"1747","8/29/2016 16:34","0-2572666","UNLIMITED-TRACK",34.27887,-121.58685
"1755","8/29/2016 16:05","0-2572666","UNLIMITED-TRACK",34.27834,-121.58546
"1763","8/29/2016 15:34","0-2572666","UNLIMITED-TRACK",34.27811,-121.58459
"1772","8/29/2016 15:05","0-2572666","UNLIMITED-TRACK",34.27868,-121.58362
"1780","8/29/2016 14:36","0-2572666","UNLIMITED-TRACK",34.27943,-121.58221
"1789","8/29/2016 14:06","0-2572666","UNLIMITED-TRACK",34.27993,-121.58147
"1797","8/29/2016 13:35","0-2572666","UNLIMITED-TRACK",34.28058,-121.58153
"1806","8/29/2016 13:07","0-2572666","UNLIMITED-TRACK",34.2804,-121.58173
"1815","8/29/2016 12:35","0-2572666","UNLIMITED-TRACK",34.28008,-121.5811
"1824","8/29/2016 12:06","0-2572666","UNLIMITED-TRACK",34.27972,-121.57999
"1833","8/29/2016 11:36","0-2572666","UNLIMITED-TRACK",34.27937,-121.57884
"1837","8/29/2016 11:21","0-2572643","UNLIMITED-TRACK",34.27919,-121.57874
"1843","8/29/2016 11:05","0-2572666","UNLIMITED-TRACK",34.2786,-121.57877
"1850","8/29/2016 10:39","0-2572666","UNLIMITED-TRACK",34.27783,-121.57776
"1855","8/29/2016 10:21","0-2572643","UNLIMITED-TRACK",34.27846,-121.5772
"1862","8/29/2016 10:06","0-2572666","UNLIMITED-TRACK",34.27687,-121.57683
"1870","8/29/2016 9:36","0-2572666","UNLIMITED-TRACK",34.2763,-121.57559
"1875","8/29/2016 9:18","0-2572643","UNLIMITED-TRACK",34.27595,-121.57455
"1880","8/29/2016 9:08","0-2572666","UNLIMITED-TRACK",34.27569,-121.57414
"1885","8/29/2016 8:48","0-2572643","UNLIMITED-TRACK",34.27552,-121.57318
"1890","8/29/2016 8:36","0-2572666","UNLIMITED-TRACK",34.27519,-121.57253
"1899","8/29/2016 8:06","0-2572666","UNLIMITED-TRACK",34.27479,-121.57123
"1902","8/29/2016 7:52","0-2572643","UNLIMITED-TRACK",34.2748,-121.57021
"1908","8/29/2016 7:38","0-2572666","UNLIMITED-TRACK",34.27485,-121.56923
"1911","8/29/2016 7:22","0-2572643","UNLIMITED-TRACK",34.2751,-121.56824
"1917","8/29/2016 7:06","0-2572666","UNLIMITED-TRACK",34.27481,-121.56706
"1920","8/29/2016 6:52","0-2572643","UNLIMITED-TRACK",34.27488,-121.56599
"1926","8/29/2016 6:38","0-2572666","UNLIMITED-TRACK",34.27483,-121.56529
"1936","8/29/2016 6:07","0-2572666","UNLIMITED-TRACK",34.27491,-121.56395
"1939","8/29/2016 5:52","0-2572643","UNLIMITED-TRACK",34.27458,-121.56556
"1945","8/29/2016 5:38","0-2572666","UNLIMITED-TRACK",34.27476,-121.56288
"1954","8/29/2016 5:07","0-2572666","UNLIMITED-TRACK",34.27446,-121.56166
"1957","8/29/2016 4:52","0-2572643","UNLIMITED-TRACK",34.2743,-121.56146
"1963","8/29/2016 4:38","0-2572666","UNLIMITED-TRACK",34.27411,-121.56117
"1966","8/29/2016 4:22","0-2572643","UNLIMITED-TRACK",34.27399,-121.56097
"1972","8/29/2016 4:07","0-2572666","UNLIMITED-TRACK",34.27416,-121.56088
"1975","8/29/2016 3:53","0-2572643","UNLIMITED-TRACK",34.27443,-121.56078
"1982","8/29/2016 3:38","0-2572666","UNLIMITED-TRACK",34.27436,-121.56052
"1985","8/29/2016 3:23","0-2572643","UNLIMITED-TRACK",34.27495,-121.56044
"1992","8/29/2016 3:07","0-2572666","UNLIMITED-TRACK",34.27495,-121.5603
"1999","8/29/2016 2:38","0-2572666","UNLIMITED-TRACK",34.27555,-121.56049
"2003","8/29/2016 2:23","0-2572643","UNLIMITED-TRACK",34.27575,-121.56091
"2004","8/29/2016 2:23","0-2572643","UNLIMITED-TRACK",34.27555,-121.56147
"2011","8/29/2016 2:08","0-2572666","UNLIMITED-TRACK",34.27604,-121.56136
"2019","8/29/2016 1:39","0-2572666","UNLIMITED-TRACK",34.27665,-121.56212
"2023","8/29/2016 1:23","0-2572643","UNLIMITED-TRACK",34.27708,-121.5623
"2029","8/29/2016 1:08","0-2572666","UNLIMITED-TRACK",34.27732,-121.56258
"2033","8/29/2016 0:54","0-2572643","UNLIMITED-TRACK",34.27737,-121.56262
"2039","8/29/2016 0:38","0-2572666","UNLIMITED-TRACK",34.27737,-121.56284
"2048","8/29/2016 0:08","0-2572666","UNLIMITED-TRACK",34.27697,-121.56319
"2053","8/28/2016 23:52","0-2572643","UNLIMITED-TRACK",34.27663,-121.5631
"2059","8/28/2016 23:39","0-2572666","UNLIMITED-TRACK",34.27633,-121.56314
"2063","8/28/2016 23:20","0-2572643","UNLIMITED-TRACK",34.27589,-121.56316
"2068","8/28/2016 23:09","0-2572666","UNLIMITED-TRACK",34.27556,-121.56323
"2072","8/28/2016 22:54","0-2572643","UNLIMITED-TRACK",34.27524,-121.5632
"2078","8/28/2016 22:39","0-2572666","UNLIMITED-TRACK",34.27496,-121.56325
"2086","8/28/2016 22:09","0-2572666","UNLIMITED-TRACK",34.2744,-121.56256
"2090","8/28/2016 21:54","0-2572643","UNLIMITED-TRACK",34.27305,-121.56251
"2095","8/28/2016 21:40","0-2572666","UNLIMITED-TRACK",34.27392,-121.56117
"2103","8/28/2016 21:09","0-2572666","UNLIMITED-TRACK",34.27286,-121.55904
"2112","8/28/2016 20:39","0-2572666","UNLIMITED-TRACK",34.27092,-121.55759
"2115","8/28/2016 20:24","0-2572643","UNLIMITED-TRACK",34.26995,-121.55719
"2121","8/28/2016 20:11","0-2572666","UNLIMITED-TRACK",34.26918,-121.5569
"2126","8/28/2016 19:53","0-2572643","UNLIMITED-TRACK",34.26775,-121.55647
"2131","8/28/2016 19:39","0-2572666","UNLIMITED-TRACK",34.2665,-121.55627
"2135","8/28/2016 19:25","0-2572643","UNLIMITED-TRACK",34.26522,-121.5558
"2141","8/28/2016 19:11","0-2572666","UNLIMITED-TRACK",34.26424,-121.55536
"2150","8/28/2016 18:40","0-2572666","UNLIMITED-TRACK",34.26355,-121.55307
"2154","8/28/2016 18:25","0-2572643","UNLIMITED-TRACK",34.26358,-121.5519
"2160","8/28/2016 18:11","0-2572666","UNLIMITED-TRACK",34.26352,-121.55066
"2163","8/28/2016 17:53","0-2572643","UNLIMITED-TRACK",34.26362,-121.54921
"2168","8/28/2016 17:40","0-2572666","UNLIMITED-TRACK",34.26381,-121.54836
"2172","8/28/2016 17:26","0-2572643","UNLIMITED-TRACK",34.26405,-121.54747
"2178","8/28/2016 17:12","0-2572666","UNLIMITED-TRACK",34.26435,-121.54701
"2183","8/28/2016 16:55","0-2572643","UNLIMITED-TRACK",34.26465,-121.54654
"2189","8/28/2016 16:41","0-2572666","UNLIMITED-TRACK",34.26485,-121.54646
"2192","8/28/2016 16:26","0-2572643","UNLIMITED-TRACK",34.2651,-121.54649
"2198","8/28/2016 16:11","0-2572666","UNLIMITED-TRACK",34.26513,-121.5464
"2202","8/28/2016 15:56","0-2572643","UNLIMITED-TRACK",34.26497,-121.54649
"2209","8/28/2016 15:41","0-2572666","UNLIMITED-TRACK",34.26494,-121.54655
"2220","8/28/2016 14:57","0-2572643","UNLIMITED-TRACK",34.26448,-121.54617
"2229","8/28/2016 14:27","0-2572643","UNLIMITED-TRACK",34.26545,-121.54602
"2234","8/28/2016 14:12","0-2572666","UNLIMITED-TRACK",34.26506,-121.54613
"2238","8/28/2016 13:53","0-2572643","UNLIMITED-TRACK",34.26538,-121.5463
"2243","8/28/2016 13:41","0-2572666","UNLIMITED-TRACK",34.26558,-121.54649
"2246","8/28/2016 13:26","0-2572643","UNLIMITED-TRACK",34.26569,-121.54672
"2252","8/28/2016 13:13","0-2572666","UNLIMITED-TRACK",34.26562,-121.54692
"2255","8/28/2016 12:57","0-2572643","UNLIMITED-TRACK",34.26542,-121.54724
"2261","8/28/2016 12:41","0-2572666","UNLIMITED-TRACK",34.26501,-121.5477
"2270","8/28/2016 12:11","0-2572666","UNLIMITED-TRACK",34.26389,-121.54916
"2273","8/28/2016 11:57","0-2572643","UNLIMITED-TRACK",34.26337,-121.54977
"2279","8/28/2016 11:42","0-2572666","UNLIMITED-TRACK",34.26289,-121.55025
"2282","8/28/2016 11:28","0-2572643","UNLIMITED-TRACK",34.26228,-121.55051
"2289","8/28/2016 11:12","0-2572666","UNLIMITED-TRACK",34.26184,-121.55142
"2292","8/28/2016 10:58","0-2572643","UNLIMITED-TRACK",34.26101,-121.55109
"2298","8/28/2016 10:44","0-2572666","UNLIMITED-TRACK",34.26057,-121.55209
"2307","8/28/2016 10:13","0-2572666","UNLIMITED-TRACK",34.25921,-121.55275
"2312","8/28/2016 9:55","0-2572643","UNLIMITED-TRACK",34.25856,-121.55312
"2317","8/28/2016 9:42","0-2572666","UNLIMITED-TRACK",34.25802,-121.55315
"2321","8/28/2016 9:27","0-2572643","UNLIMITED-TRACK",34.25757,-121.55321
"2327","8/28/2016 9:13","0-2572666","UNLIMITED-TRACK",34.25706,-121.5531
"2330","8/28/2016 8:58","0-2572643","UNLIMITED-TRACK",34.2564,-121.55319
"2337","8/28/2016 8:42","0-2572666","UNLIMITED-TRACK",34.25573,-121.55275
"2341","8/28/2016 8:25","0-2572643","UNLIMITED-TRACK",34.25506,-121.55217
"2346","8/28/2016 8:14","0-2572666","UNLIMITED-TRACK",34.25455,-121.55183
"2350","8/28/2016 7:56","0-2572643","UNLIMITED-TRACK",34.25399,-121.55103
"2356","8/28/2016 7:43","0-2572666","UNLIMITED-TRACK",34.25365,-121.55045
"2360","8/28/2016 7:30","0-2572643","UNLIMITED-TRACK",34.25323,-121.55011
"2366","8/28/2016 7:14","0-2572666","UNLIMITED-TRACK",34.25265,-121.54965
"2370","8/28/2016 6:59","0-2572643","UNLIMITED-TRACK",34.25215,-121.54926
"2376","8/28/2016 6:43","0-2572666","UNLIMITED-TRACK",34.25134,-121.54863
"2381","8/28/2016 6:26","0-2572643","UNLIMITED-TRACK",34.25051,-121.54823
"2387","8/28/2016 6:14","0-2572666","UNLIMITED-TRACK",34.25002,-121.54802
"2390","8/28/2016 6:00","0-2572643","UNLIMITED-TRACK",34.24949,-121.54765
"2396","8/28/2016 5:43","0-2572666","UNLIMITED-TRACK",34.24888,-121.54701
"2406","8/28/2016 5:14","0-2572666","UNLIMITED-TRACK",34.24783,-121.54585
"2409","8/28/2016 5:00","0-2572643","UNLIMITED-TRACK",34.24893,-121.54662
"2416","8/28/2016 4:43","0-2572666","UNLIMITED-TRACK",34.24695,-121.5448
"2424","8/28/2016 4:14","0-2572666","UNLIMITED-TRACK",34.24635,-121.54391
"2428","8/28/2016 3:57","0-2572643","UNLIMITED-TRACK",34.24603,-121.54332
"2434","8/28/2016 3:45","0-2572666","UNLIMITED-TRACK",34.2458,-121.54271
"2438","8/28/2016 3:30","0-2572643","UNLIMITED-TRACK",34.24573,-121.54208
"2444","8/28/2016 3:14","0-2572666","UNLIMITED-TRACK",34.24565,-121.54141
"2448","8/28/2016 2:57","0-2572643","UNLIMITED-TRACK",34.24573,-121.54054
"2454","8/28/2016 2:44","0-2572666","UNLIMITED-TRACK",34.24585,-121.54005
"2458","8/28/2016 2:30","0-2572643","UNLIMITED-TRACK",34.24594,-121.53994
"2464","8/28/2016 2:15","0-2572666","UNLIMITED-TRACK",34.24609,-121.53995
"2467","8/28/2016 2:01","0-2572643","UNLIMITED-TRACK",34.2462,-121.54025
"2473","8/28/2016 1:44","0-2572666","UNLIMITED-TRACK",34.24655,-121.54071
"2477","8/28/2016 1:31","0-2572643","UNLIMITED-TRACK",34.24706,-121.54102
"2483","8/28/2016 1:14","0-2572666","UNLIMITED-TRACK",34.24765,-121.54143
"2487","8/28/2016 0:58","0-2572643","UNLIMITED-TRACK",34.24825,-121.54222
"2493","8/28/2016 0:44","0-2572666","UNLIMITED-TRACK",34.24874,-121.54295
"2497","8/28/2016 0:30","0-2572643","UNLIMITED-TRACK",34.24902,-121.54376
"2504","8/28/2016 0:15","0-2572666","UNLIMITED-TRACK",34.2495,-121.54434
"2507","8/28/2016 0:01","0-2572643","UNLIMITED-TRACK",34.24987,-121.54475
"2513","8/27/2016 23:45","0-2572666","UNLIMITED-TRACK",34.25037,-121.54497
"2517","8/27/2016 23:29","0-2572643","UNLIMITED-TRACK",34.25068,-121.54518
"2523","8/27/2016 23:15","0-2572666","UNLIMITED-TRACK",34.2509,-121.54546
"2527","8/27/2016 23:03","0-2572643","UNLIMITED-TRACK",34.25119,-121.5457
"2533","8/27/2016 22:45","0-2572666","UNLIMITED-TRACK",34.25174,-121.54591
"2536","8/27/2016 22:33","0-2572643","UNLIMITED-TRACK",34.25205,-121.5463
"2542","8/27/2016 22:15","0-2572666","UNLIMITED-TRACK",34.25227,-121.54643
"2545","8/27/2016 21:59","0-2572643","UNLIMITED-TRACK",34.25237,-121.54625
"2551","8/27/2016 21:45","0-2572666","UNLIMITED-TRACK",34.25209,-121.54607
"2555","8/27/2016 21:32","0-2572643","UNLIMITED-TRACK",34.25187,-121.54585
"2561","8/27/2016 21:16","0-2572666","UNLIMITED-TRACK",34.25148,-121.54546
"2565","8/27/2016 21:02","0-2572643","UNLIMITED-TRACK",34.25114,-121.54514
"2572","8/27/2016 20:45","0-2572666","UNLIMITED-TRACK",34.25063,-121.54469
"2575","8/27/2016 20:30","0-2572643","UNLIMITED-TRACK",34.25009,-121.54416
"2581","8/27/2016 20:17","0-2572666","UNLIMITED-TRACK",34.24962,-121.54359
"2585","8/27/2016 20:03","0-2572643","UNLIMITED-TRACK",34.2491,-121.54314
"2591","8/27/2016 19:46","0-2572666","UNLIMITED-TRACK",34.24845,-121.5428
"2594","8/27/2016 19:30","0-2572643","UNLIMITED-TRACK",34.24779,-121.5426
"2600","8/27/2016 19:16","0-2572666","UNLIMITED-TRACK",34.24731,-121.54234
"2603","8/27/2016 19:02","0-2572643","UNLIMITED-TRACK",34.24673,-121.54221
"2609","8/27/2016 18:46","0-2572666","UNLIMITED-TRACK",34.24592,-121.54187
"2611","8/27/2016 18:33","0-2572643","UNLIMITED-TRACK",34.24522,-121.54175
"2618","8/27/2016 18:17","0-2572666","UNLIMITED-TRACK",34.24424,-121.54121
"2621","8/27/2016 18:01","0-2572643","UNLIMITED-TRACK",34.2434,-121.54085
"2628","8/27/2016 17:46","0-2572666","UNLIMITED-TRACK",34.24279,-121.54037
"2631","8/27/2016 17:33","0-2572643","UNLIMITED-TRACK",34.2422,-121.53989
"2638","8/27/2016 17:17","0-2572666","UNLIMITED-TRACK",34.2418,-121.53949
"2641","8/27/2016 17:01","0-2572643","UNLIMITED-TRACK",34.24138,-121.53891
"2648","8/27/2016 16:46","0-2572666","UNLIMITED-TRACK",34.24105,-121.53816
"2651","8/27/2016 16:33","0-2572643","UNLIMITED-TRACK",34.24084,-121.53752
"2657","8/27/2016 16:17","0-2572666","UNLIMITED-TRACK",34.24069,-121.53673
"2660","8/27/2016 16:03","0-2572643","UNLIMITED-TRACK",34.2407,-121.53619
"2666","8/27/2016 15:47","0-2572666","UNLIMITED-TRACK",34.24076,-121.53592
"2669","8/27/2016 15:33","0-2572643","UNLIMITED-TRACK",34.24092,-121.53593
"2675","8/27/2016 15:17","0-2572666","UNLIMITED-TRACK",34.24123,-121.53606
"2678","8/27/2016 15:02","0-2572643","UNLIMITED-TRACK",34.24155,-121.53592
"2684","8/27/2016 14:48","0-2572666","UNLIMITED-TRACK",34.24153,-121.53651
"2687","8/27/2016 14:34","0-2572643","UNLIMITED-TRACK",34.24142,-121.53668
"2693","8/27/2016 14:18","0-2572666","UNLIMITED-TRACK",34.24094,-121.53699
"2696","8/27/2016 14:02","0-2572643","UNLIMITED-TRACK",34.24054,-121.53709
"2702","8/27/2016 13:47","0-2572666","UNLIMITED-TRACK",34.24014,-121.53729
"2706","8/27/2016 13:34","0-2572643","UNLIMITED-TRACK",34.23991,-121.53754
"2712","8/27/2016 13:19","0-2572666","UNLIMITED-TRACK",34.23945,-121.53816
"2716","8/27/2016 13:05","0-2572643","UNLIMITED-TRACK",34.23915,-121.53889
"2722","8/27/2016 12:49","0-2572666","UNLIMITED-TRACK",34.23872,-121.53979
"2726","8/27/2016 12:32","0-2572643","UNLIMITED-TRACK",34.23847,-121.54054
"2732","8/27/2016 12:19","0-2572666","UNLIMITED-TRACK",34.23809,-121.54106
"2735","8/27/2016 12:04","0-2572643","UNLIMITED-TRACK",34.23752,-121.54141
"2742","8/27/2016 11:49","0-2572666","UNLIMITED-TRACK",34.23696,-121.54181
"2745","8/27/2016 11:35","0-2572643","UNLIMITED-TRACK",34.23654,-121.54211
"2752","8/27/2016 11:19","0-2572666","UNLIMITED-TRACK",34.2359,-121.54256
"2755","8/27/2016 11:05","0-2572643","UNLIMITED-TRACK",34.23546,-121.54291
"2762","8/27/2016 10:48","0-2572666","UNLIMITED-TRACK",34.23499,-121.54338
"2765","8/27/2016 10:33","0-2572643","UNLIMITED-TRACK",34.23451,-121.54379
"2772","8/27/2016 10:19","0-2572666","UNLIMITED-TRACK",34.23396,-121.54419
"2775","8/27/2016 10:05","0-2572643","UNLIMITED-TRACK",34.2333,-121.54454
"2782","8/27/2016 9:48","0-2572666","UNLIMITED-TRACK",34.23212,-121.54498
"2785","8/27/2016 9:33","0-2572643","UNLIMITED-TRACK",34.23093,-121.54514
"2791","8/27/2016 9:19","0-2572666","UNLIMITED-TRACK",34.22982,-121.54482
"2795","8/27/2016 9:04","0-2572643","UNLIMITED-TRACK",34.22881,-121.54407
"2801","8/27/2016 8:48","0-2572666","UNLIMITED-TRACK",34.22772,-121.54332
"2804","8/27/2016 8:34","0-2572643","UNLIMITED-TRACK",34.22709,-121.54278
"2810","8/27/2016 8:19","0-2572666","UNLIMITED-TRACK",34.2263,-121.54187
"2813","8/27/2016 8:04","0-2572643","UNLIMITED-TRACK",34.22559,-121.54106
"2819","8/27/2016 7:48","0-2572666","UNLIMITED-TRACK",34.22484,-121.54005
"2822","8/27/2016 7:34","0-2572643","UNLIMITED-TRACK",34.22439,-121.53928
"2828","8/27/2016 7:19","0-2572666","UNLIMITED-TRACK",34.22395,-121.53848
"2831","8/27/2016 7:08","0-2572643","UNLIMITED-TRACK",34.22366,-121.53786
"2837","8/27/2016 6:49","0-2572666","UNLIMITED-TRACK",34.22306,-121.53696
"2840","8/27/2016 6:34","0-2572643","UNLIMITED-TRACK",34.22263,-121.53632
"2846","8/27/2016 6:20","0-2572666","UNLIMITED-TRACK",34.22221,-121.53578
"2849","8/27/2016 6:05","0-2572643","UNLIMITED-TRACK",34.22165,-121.53505
"2855","8/27/2016 5:50","0-2572666","UNLIMITED-TRACK",34.22101,-121.53441
"2858","8/27/2016 5:38","0-2572643","UNLIMITED-TRACK",34.22077,-121.53378
"2864","8/27/2016 5:20","0-2572666","UNLIMITED-TRACK",34.22051,-121.53293
"2867","8/27/2016 5:05","0-2572643","UNLIMITED-TRACK",34.22041,-121.53236
"2873","8/27/2016 4:49","0-2572666","UNLIMITED-TRACK",34.22051,-121.53186
"2877","8/27/2016 4:35","0-2572643","UNLIMITED-TRACK",34.22045,-121.53128
"2883","8/27/2016 4:19","0-2572666","UNLIMITED-TRACK",34.22042,-121.53083
"2887","8/27/2016 4:09","0-2572643","UNLIMITED-TRACK",34.22046,-121.53018
"2893","8/27/2016 3:49","0-2572666","UNLIMITED-TRACK",34.22042,-121.52929
"2896","8/27/2016 3:38","0-2572643","UNLIMITED-TRACK",34.22038,-121.52869
"2904","8/27/2016 3:06","0-2572643","UNLIMITED-TRACK",34.22052,-121.52763
"2910","8/27/2016 2:50","0-2572666","UNLIMITED-TRACK",34.22087,-121.52718
"2913","8/27/2016 2:39","0-2572643","UNLIMITED-TRACK",34.22109,-121.52692
"2919","8/27/2016 2:21","0-2572666","UNLIMITED-TRACK",34.22121,-121.52681
"2922","8/27/2016 2:07","0-2572643","UNLIMITED-TRACK",34.22116,-121.52701
"2928","8/27/2016 1:51","0-2572666","UNLIMITED-TRACK",34.22095,-121.52727
"2932","8/27/2016 1:37","0-2572643","UNLIMITED-TRACK",34.2209,-121.52752
"2938","8/27/2016 1:21","0-2572666","UNLIMITED-TRACK",34.22095,-121.52792
"2940","8/27/2016 1:09","0-2572643","UNLIMITED-TRACK",34.22115,-121.52818
"2946","8/27/2016 0:51","0-2572666","UNLIMITED-TRACK",34.22134,-121.52878
"2954","8/27/2016 0:21","0-2572666","UNLIMITED-TRACK",34.22163,-121.52956
"2957","8/27/2016 0:09","0-2572643","UNLIMITED-TRACK",34.22181,-121.52992
"2963","8/26/2016 23:51","0-2572666","UNLIMITED-TRACK",34.22187,-121.5304
"2966","8/26/2016 23:40","0-2572643","UNLIMITED-TRACK",34.22194,-121.53072
"2972","8/26/2016 23:21","0-2572666","UNLIMITED-TRACK",34.22223,-121.53122
"2975","8/26/2016 23:08","0-2572643","UNLIMITED-TRACK",34.22258,-121.53162
"2981","8/26/2016 22:51","0-2572666","UNLIMITED-TRACK",34.22294,-121.53204
"2984","8/26/2016 22:38","0-2572643","UNLIMITED-TRACK",34.22301,-121.53241
"2990","8/26/2016 22:22","0-2572666","UNLIMITED-TRACK",34.22299,-121.53308
"2993","8/26/2016 22:11","0-2572643","UNLIMITED-TRACK",34.22303,-121.53346
"3000","8/26/2016 21:51","0-2572666","UNLIMITED-TRACK",34.22307,-121.5341
"3003","8/26/2016 21:40","0-2572643","UNLIMITED-TRACK",34.22314,-121.53467
"3009","8/26/2016 21:22","0-2572666","UNLIMITED-TRACK",34.22303,-121.53508
"3012","8/26/2016 21:10","0-2572643","UNLIMITED-TRACK",34.22276,-121.53551
"3018","8/26/2016 20:51","0-2572666","UNLIMITED-TRACK",34.22229,-121.53569
"3021","8/26/2016 20:40","0-2572643","UNLIMITED-TRACK",34.22196,-121.53583
"3027","8/26/2016 20:22","0-2572666","UNLIMITED-TRACK",34.22126,-121.53604
"3030","8/26/2016 20:09","0-2572643","UNLIMITED-TRACK",34.22078,-121.53598
"3036","8/26/2016 19:51","0-2572666","UNLIMITED-TRACK",34.22015,-121.53587
"3039","8/26/2016 19:41","0-2572643","UNLIMITED-TRACK",34.21981,-121.53568
"3045","8/26/2016 19:22","0-2572666","UNLIMITED-TRACK",34.2191,-121.53516
"3048","8/26/2016 19:12","0-2572643","UNLIMITED-TRACK",34.21867,-121.53484
"3054","8/26/2016 18:51","0-2572666","UNLIMITED-TRACK",34.21766,-121.53397
"3057","8/26/2016 18:40","0-2572643","UNLIMITED-TRACK",34.21718,-121.53342
"3063","8/26/2016 18:22","0-2572666","UNLIMITED-TRACK",34.21626,-121.53241
"3066","8/26/2016 18:12","0-2572643","UNLIMITED-TRACK",34.21569,-121.53177
"3072","8/26/2016 17:52","0-2572666","UNLIMITED-TRACK",34.21499,-121.53038
"3075","8/26/2016 17:41","0-2572643","UNLIMITED-TRACK",34.21459,-121.5298
"3082","8/26/2016 17:22","0-2572666","UNLIMITED-TRACK",34.21366,-121.52902
"3085","8/26/2016 17:10","0-2572643","UNLIMITED-TRACK",34.21323,-121.5287
"3093","8/26/2016 16:52","0-2572666","UNLIMITED-TRACK",34.21244,-121.52827
"3096","8/26/2016 16:43","0-2572643","UNLIMITED-TRACK",34.21204,-121.528
"3103","8/26/2016 16:23","0-2572666","UNLIMITED-TRACK",34.21133,-121.52734
"3106","8/26/2016 16:10","0-2572643","UNLIMITED-TRACK",34.21104,-121.52713
"3113","8/26/2016 15:52","0-2572666","UNLIMITED-TRACK",34.21064,-121.52669
"3116","8/26/2016 15:40","0-2572643","UNLIMITED-TRACK",34.2104,-121.52653
"3122","8/26/2016 15:23","0-2572666","UNLIMITED-TRACK",34.21011,-121.52611
"3125","8/26/2016 15:13","0-2572643","UNLIMITED-TRACK",34.20988,-121.52589
"3132","8/26/2016 14:53","0-2572666","UNLIMITED-TRACK",34.20916,-121.52531
"3135","8/26/2016 14:42","0-2572643","UNLIMITED-TRACK",34.20887,-121.52504
"3141","8/26/2016 14:23","0-2572666","UNLIMITED-TRACK",34.20853,-121.52435
"3144","8/26/2016 14:11","0-2572643","UNLIMITED-TRACK",34.20845,-121.52391
"3151","8/26/2016 13:52","0-2572666","UNLIMITED-TRACK",34.20842,-121.52325
"3154","8/26/2016 13:43","0-2572643","UNLIMITED-TRACK",34.20838,-121.5229
"3161","8/26/2016 13:23","0-2572666","UNLIMITED-TRACK",34.20828,-121.52231
"3164","8/26/2016 13:12","0-2572643","UNLIMITED-TRACK",34.20811,-121.52222
"3171","8/26/2016 12:53","0-2572666","UNLIMITED-TRACK",34.20773,-121.52231
"3174","8/26/2016 12:43","0-2572643","UNLIMITED-TRACK",34.20758,-121.52231
"3181","8/26/2016 12:23","0-2572666","UNLIMITED-TRACK",34.20723,-121.52248
"3184","8/26/2016 12:16","0-2572643","UNLIMITED-TRACK",34.20689,-121.52252
"3191","8/26/2016 11:54","0-2572666","UNLIMITED-TRACK",34.20662,-121.52319
"3195","8/26/2016 11:42","0-2572643","UNLIMITED-TRACK",34.20629,-121.52351
"3201","8/26/2016 11:24","0-2572666","UNLIMITED-TRACK",34.20567,-121.52388
"3204","8/26/2016 11:16","0-2572643","UNLIMITED-TRACK",34.20535,-121.52396
"3210","8/26/2016 10:54","0-2572666","UNLIMITED-TRACK",34.20462,-121.52443
"3213","8/26/2016 10:46","0-2572643","UNLIMITED-TRACK",34.20432,-121.52467
