"","dateTime","spotID","readingType","lat","long"
"1669","8/29/2016 21:01","0-2571525","UNLIMITED-TRACK",38.59626,-124.29056
"1675","8/29/2016 20:34","0-2571518","UNLIMITED-TRACK",38.59469,-124.29588
"1684","8/29/2016 20:04","0-2571518","UNLIMITED-TRACK",38.59242,-124.30168
"1686","8/29/2016 20:01","0-2571525","UNLIMITED-TRACK",38.59214,-124.30226
"1692","8/29/2016 19:35","0-2571518","UNLIMITED-TRACK",38.59005,-124.30667
"1695","8/29/2016 19:31","0-2571525","UNLIMITED-TRACK",38.58987,-124.30715
"1701","8/29/2016 19:04","0-2571518","UNLIMITED-TRACK",38.58796,-124.31145
"1704","8/29/2016 19:01","0-2571525","UNLIMITED-TRACK",38.58773,-124.31198
"1710","8/29/2016 18:35","0-2571518","UNLIMITED-TRACK",38.58598,-124.31631
"1713","8/29/2016 18:32","0-2571525","UNLIMITED-TRACK",38.58581,-124.31674
"1719","8/29/2016 18:05","0-2571518","UNLIMITED-TRACK",38.58387,-124.32083
"1721","8/29/2016 18:02","0-2571525","UNLIMITED-TRACK",38.58366,-124.3212
"1728","8/29/2016 17:36","0-2571518","UNLIMITED-TRACK",38.58161,-124.32492
"1731","8/29/2016 17:32","0-2571525","UNLIMITED-TRACK",38.58131,-124.32545
"1737","8/29/2016 17:05","0-2571518","UNLIMITED-TRACK",38.57904,-124.32932
"1739","8/29/2016 17:01","0-2571525","UNLIMITED-TRACK",38.57873,-124.33002
"1740","8/29/2016 17:00","0-2571518","UNLIMITED-TRACK",38.57869,-124.33005
"1746","8/29/2016 16:36","0-2571518","UNLIMITED-TRACK",38.57677,-124.33403
"1748","8/29/2016 16:31","0-2571525","UNLIMITED-TRACK",38.57639,-124.33481
"1754","8/29/2016 16:06","0-2571518","UNLIMITED-TRACK",38.5745,-124.33884
"1756","8/29/2016 16:04","0-2571525","UNLIMITED-TRACK",38.5744,-124.33899
"1762","8/29/2016 15:36","0-2571518","UNLIMITED-TRACK",38.572,-124.34322
"1765","8/29/2016 15:31","0-2571525","UNLIMITED-TRACK",38.57172,-124.34365
"1771","8/29/2016 15:06","0-2571518","UNLIMITED-TRACK",38.56881,-124.34801
"1773","8/29/2016 15:03","0-2571525","UNLIMITED-TRACK",38.56944,-124.34795
"1779","8/29/2016 14:36","0-2571518","UNLIMITED-TRACK",38.56787,-124.35187
"1782","8/29/2016 14:32","0-2571525","UNLIMITED-TRACK",38.5675,-124.3526
"1788","8/29/2016 14:06","0-2571518","UNLIMITED-TRACK",38.56606,-124.35567
"1790","8/29/2016 14:03","0-2571525","UNLIMITED-TRACK",38.56585,-124.35614
"1796","8/29/2016 13:37","0-2571518","UNLIMITED-TRACK",38.56456,-124.35921
"1799","8/29/2016 13:32","0-2571525","UNLIMITED-TRACK",38.56427,-124.35989
"1805","8/29/2016 13:07","0-2571518","UNLIMITED-TRACK",38.56343,-124.36345
"1807","8/29/2016 13:03","0-2571525","UNLIMITED-TRACK",38.56339,-124.36386
"1814","8/29/2016 12:37","0-2571518","UNLIMITED-TRACK",38.56225,-124.36809
"1817","8/29/2016 12:32","0-2571525","UNLIMITED-TRACK",38.56196,-124.36894
"1823","8/29/2016 12:07","0-2571518","UNLIMITED-TRACK",38.56079,-124.37306
"1825","8/29/2016 12:03","0-2571525","UNLIMITED-TRACK",38.5606,-124.37381
"1832","8/29/2016 11:38","0-2571518","UNLIMITED-TRACK",38.55935,-124.37772
"1834","8/29/2016 11:34","0-2571525","UNLIMITED-TRACK",38.55916,-124.3783
"1841","8/29/2016 11:07","0-2571518","UNLIMITED-TRACK",38.55786,-124.38246
"1844","8/29/2016 11:02","0-2571525","UNLIMITED-TRACK",38.55761,-124.38329
"1851","8/29/2016 10:38","0-2571518","UNLIMITED-TRACK",38.55602,-124.38715
"1853","8/29/2016 10:33","0-2571525","UNLIMITED-TRACK",38.55575,-124.38794
"1860","8/29/2016 10:08","0-2571518","UNLIMITED-TRACK",38.55359,-124.39264
"1861","8/29/2016 10:06","0-2571525","UNLIMITED-TRACK",38.55348,-124.39293
"1869","8/29/2016 9:39","0-2571518","UNLIMITED-TRACK",38.55079,-124.39735
"1872","8/29/2016 9:33","0-2571525","UNLIMITED-TRACK",38.55014,-124.39815
"1879","8/29/2016 9:08","0-2571518","UNLIMITED-TRACK",38.547,-124.40125
"1882","8/29/2016 9:04","0-2571525","UNLIMITED-TRACK",38.54637,-124.40178
"1889","8/29/2016 8:39","0-2571518","UNLIMITED-TRACK",38.54286,-124.40453
"1892","8/29/2016 8:34","0-2571525","UNLIMITED-TRACK",38.54204,-124.40504
"1898","8/29/2016 8:08","0-2571518","UNLIMITED-TRACK",38.53852,-124.4079
"1900","8/29/2016 8:04","0-2571525","UNLIMITED-TRACK",38.53803,-124.40843
"1907","8/29/2016 7:39","0-2571518","UNLIMITED-TRACK",38.53442,-124.4113
"1909","8/29/2016 7:33","0-2571525","UNLIMITED-TRACK",38.53356,-124.41212
"1916","8/29/2016 7:09","0-2571518","UNLIMITED-TRACK",38.53011,-124.41493
"1918","8/29/2016 7:05","0-2571525","UNLIMITED-TRACK",38.52951,-124.41536
"1925","8/29/2016 6:39","0-2571518","UNLIMITED-TRACK",38.5259,-124.41869
"1927","8/29/2016 6:35","0-2571525","UNLIMITED-TRACK",38.52522,-124.41939
"1934","8/29/2016 6:09","0-2571518","UNLIMITED-TRACK",38.52151,-124.42297
"1937","8/29/2016 6:04","0-2571525","UNLIMITED-TRACK",38.52058,-124.42371
"1943","8/29/2016 5:40","0-2571518","UNLIMITED-TRACK",38.51682,-124.4267
"1946","8/29/2016 5:37","0-2571525","UNLIMITED-TRACK",38.51652,-124.42693
"1952","8/29/2016 5:09","0-2571518","UNLIMITED-TRACK",38.5126,-124.42972
"1955","8/29/2016 5:04","0-2571525","UNLIMITED-TRACK",38.51184,-124.43021
"1962","8/29/2016 4:40","0-2571518","UNLIMITED-TRACK",38.5092,-124.43225
"1964","8/29/2016 4:35","0-2571525","UNLIMITED-TRACK",38.50871,-124.43272
"1971","8/29/2016 4:10","0-2571518","UNLIMITED-TRACK",38.50609,-124.43515
"1973","8/29/2016 4:04","0-2571525","UNLIMITED-TRACK",38.50546,-124.43575
"1980","8/29/2016 3:41","0-2571518","UNLIMITED-TRACK",38.50306,-124.43817
"1983","8/29/2016 3:35","0-2571525","UNLIMITED-TRACK",38.50256,-124.43886
"1990","8/29/2016 3:10","0-2571518","UNLIMITED-TRACK",38.50074,-124.4425
"1991","8/29/2016 3:08","0-2571525","UNLIMITED-TRACK",38.5011,-124.44257
"1998","8/29/2016 2:41","0-2571518","UNLIMITED-TRACK",38.49912,-124.44704
"2000","8/29/2016 2:38","0-2571525","UNLIMITED-TRACK",38.49874,-124.44806
"2009","8/29/2016 2:10","0-2571518","UNLIMITED-TRACK",38.49724,-124.4516
"2012","8/29/2016 2:06","0-2571525","UNLIMITED-TRACK",38.49691,-124.45235
"2018","8/29/2016 1:41","0-2571518","UNLIMITED-TRACK",38.49567,-124.45619
"2021","8/29/2016 1:34","0-2571525","UNLIMITED-TRACK",38.49526,-124.45724
"2028","8/29/2016 1:11","0-2571518","UNLIMITED-TRACK",38.49408,-124.46091
"2031","8/29/2016 1:04","0-2571525","UNLIMITED-TRACK",38.49383,-124.46196
"2038","8/29/2016 0:42","0-2571518","UNLIMITED-TRACK",38.49258,-124.466
"2040","8/29/2016 0:37","0-2571525","UNLIMITED-TRACK",38.49233,-124.46675
"2047","8/29/2016 0:11","0-2571518","UNLIMITED-TRACK",38.49047,-124.47098
"2050","8/29/2016 0:07","0-2571525","UNLIMITED-TRACK",38.48993,-124.4719
"2057","8/28/2016 23:42","0-2571518","UNLIMITED-TRACK",38.48797,-124.47519
"2060","8/28/2016 23:35","0-2571525","UNLIMITED-TRACK",38.48733,-124.47614
"2067","8/28/2016 23:12","0-2571518","UNLIMITED-TRACK",38.48515,-124.47916
"2070","8/28/2016 23:05","0-2571525","UNLIMITED-TRACK",38.48471,-124.47974
"2077","8/28/2016 22:42","0-2571518","UNLIMITED-TRACK",38.48237,-124.48308
"2079","8/28/2016 22:36","0-2571525","UNLIMITED-TRACK",38.48179,-124.48404
"2085","8/28/2016 22:12","0-2571518","UNLIMITED-TRACK",38.47934,-124.48747
"2087","8/28/2016 22:06","0-2571525","UNLIMITED-TRACK",38.47881,-124.48825
"2094","8/28/2016 21:43","0-2571518","UNLIMITED-TRACK",38.47601,-124.49117
"2096","8/28/2016 21:36","0-2571525","UNLIMITED-TRACK",38.47482,-124.49194
"2102","8/28/2016 21:12","0-2571518","UNLIMITED-TRACK",38.47118,-124.49463
"2104","8/28/2016 21:07","0-2571525","UNLIMITED-TRACK",38.47026,-124.49522
"2110","8/28/2016 20:43","0-2571518","UNLIMITED-TRACK",38.46602,-124.49782
"2113","8/28/2016 20:36","0-2571525","UNLIMITED-TRACK",38.46474,-124.49864
"2120","8/28/2016 20:12","0-2571518","UNLIMITED-TRACK",38.46062,-124.50099
"2123","8/28/2016 20:06","0-2571525","UNLIMITED-TRACK",38.45947,-124.50166
"2130","8/28/2016 19:43","0-2571518","UNLIMITED-TRACK",38.45554,-124.50388
"2133","8/28/2016 19:36","0-2571525","UNLIMITED-TRACK",38.45475,-124.50432
"2140","8/28/2016 19:12","0-2571518","UNLIMITED-TRACK",38.4498,-124.50731
"2143","8/28/2016 19:06","0-2571525","UNLIMITED-TRACK",38.44766,-124.50458
"2149","8/28/2016 18:43","0-2571518","UNLIMITED-TRACK",38.44445,-124.51053
"2152","8/28/2016 18:37","0-2571525","UNLIMITED-TRACK",38.44334,-124.51128
"2159","8/28/2016 18:13","0-2571518","UNLIMITED-TRACK",38.43916,-124.51398
"2167","8/28/2016 17:44","0-2571518","UNLIMITED-TRACK",38.43347,-124.51636
"2170","8/28/2016 17:37","0-2571525","UNLIMITED-TRACK",38.43219,-124.51682
"2177","8/28/2016 17:13","0-2571518","UNLIMITED-TRACK",38.42751,-124.51851
"2179","8/28/2016 17:08","0-2571525","UNLIMITED-TRACK",38.42649,-124.51892
"2182","8/28/2016 17:00","0-2571518","UNLIMITED-TRACK",38.42488,-124.51953
"2188","8/28/2016 16:44","0-2571518","UNLIMITED-TRACK",38.42166,-124.52063
"2190","8/28/2016 16:36","0-2571525","UNLIMITED-TRACK",38.42017,-124.52106
"2197","8/28/2016 16:14","0-2571518","UNLIMITED-TRACK",38.41606,-124.5226
"2200","8/28/2016 16:07","0-2571525","STOP",38.41497,-124.52289
"2207","8/28/2016 15:44","0-2571518","UNLIMITED-TRACK",38.41107,-124.52437
"2210","8/28/2016 15:37","0-2571525","UNLIMITED-TRACK",38.40978,-124.52473
"2216","8/28/2016 15:14","0-2571518","UNLIMITED-TRACK",38.40146,-124.52729
"2218","8/28/2016 15:08","0-2571525","UNLIMITED-TRACK",38.40501,-124.52621
"2225","8/28/2016 14:44","0-2571518","UNLIMITED-TRACK",38.39747,-124.52918
"2227","8/28/2016 14:37","0-2571525","UNLIMITED-TRACK",38.40024,-124.52777
"2235","8/28/2016 14:08","0-2571525","STOP",38.39669,-124.52965
"2242","8/28/2016 13:45","0-2571518","STOP",38.39426,-124.53181
"2244","8/28/2016 13:38","0-2571525","STOP",38.39334,-124.5324
"2251","8/28/2016 13:14","0-2571518","UNLIMITED-TRACK",38.39055,-124.53511
"2253","8/28/2016 13:08","0-2571525","STOP",38.38974,-124.53592
"2260","8/28/2016 12:45","0-2571518","UNLIMITED-TRACK",38.38685,-124.53897
"2262","8/28/2016 12:40","0-2571525","UNLIMITED-TRACK",38.38626,-124.53976
"2268","8/28/2016 12:15","0-2571518","UNLIMITED-TRACK",38.38298,-124.54353
"2271","8/28/2016 12:10","0-2571525","UNLIMITED-TRACK",38.38197,-124.54465
"2278","8/28/2016 11:45","0-2571518","STOP",38.37882,-124.54761
"2280","8/28/2016 11:39","0-2571525","UNLIMITED-TRACK",38.37807,-124.54829
"2287","8/28/2016 11:14","0-2571518","UNLIMITED-TRACK",38.3742,-124.55104
"2290","8/28/2016 11:08","0-2571525","UNLIMITED-TRACK",38.37312,-124.55162
"2297","8/28/2016 10:45","0-2571518","UNLIMITED-TRACK",38.36832,-124.55305
"2300","8/28/2016 10:38","0-2571525","UNLIMITED-TRACK",38.36681,-124.55342
"2306","8/28/2016 10:15","0-2571518","UNLIMITED-TRACK",38.36198,-124.55458
"2309","8/28/2016 10:10","0-2571525","UNLIMITED-TRACK",38.36106,-124.55475
"2316","8/28/2016 9:45","0-2571518","UNLIMITED-TRACK",38.35573,-124.55556
"2319","8/28/2016 9:40","0-2571525","UNLIMITED-TRACK",38.35424,-124.55561
"2326","8/28/2016 9:15","0-2571518","UNLIMITED-TRACK",38.34915,-124.55574
"2328","8/28/2016 9:10","0-2571525","UNLIMITED-TRACK",38.34806,-124.55576
"2335","8/28/2016 8:45","0-2571518","UNLIMITED-TRACK",38.34311,-124.55579
"2338","8/28/2016 8:38","0-2571525","UNLIMITED-TRACK",38.34137,-124.55702
"2345","8/28/2016 8:15","0-2571518","UNLIMITED-TRACK",38.33708,-124.5547
"2348","8/28/2016 8:10","0-2571525","UNLIMITED-TRACK",38.33611,-124.55449
"2355","8/28/2016 7:46","0-2571518","UNLIMITED-TRACK",38.33175,-124.5535
"2358","8/28/2016 7:38","0-2571525","UNLIMITED-TRACK",38.33051,-124.55321
"2365","8/28/2016 7:15","0-2571518","STOP",38.32688,-124.55254
"2368","8/28/2016 7:09","0-2571525","UNLIMITED-TRACK",38.32584,-124.55246
"2375","8/28/2016 6:46","0-2571518","UNLIMITED-TRACK",38.32214,-124.55217
"2378","8/28/2016 6:38","0-2571525","UNLIMITED-TRACK",38.32092,-124.55223
"2385","8/28/2016 6:15","0-2571518","UNLIMITED-TRACK",38.31709,-124.55246
"2388","8/28/2016 6:10","0-2571525","UNLIMITED-TRACK",38.31615,-124.55249
"2395","8/28/2016 5:46","0-2571518","UNLIMITED-TRACK",38.31204,-124.55238
"2398","8/28/2016 5:38","0-2571525","UNLIMITED-TRACK",38.31088,-124.55228
"2404","8/28/2016 5:15","0-2571518","UNLIMITED-TRACK",38.30763,-124.5519
"2407","8/28/2016 5:09","0-2571525","UNLIMITED-TRACK",38.30679,-124.55177
"2414","8/28/2016 4:46","0-2571518","STOP",38.30361,-124.55177
"2417","8/28/2016 4:39","0-2571525","UNLIMITED-TRACK",38.30276,-124.55177
"2423","8/28/2016 4:16","0-2571518","STOP",38.29966,-124.55134
"2426","8/28/2016 4:11","0-2571525","UNLIMITED-TRACK",38.29904,-124.5513
"2433","8/28/2016 3:46","0-2571518","STOP",38.29588,-124.55134
"2436","8/28/2016 3:40","0-2571525","UNLIMITED-TRACK",38.29494,-124.55144
"2443","8/28/2016 3:16","0-2571518","STOP",38.29163,-124.55153
"2446","8/28/2016 3:09","0-2571525","UNLIMITED-TRACK",38.29055,-124.55159
"2453","8/28/2016 2:47","0-2571518","UNLIMITED-TRACK",38.28721,-124.55151
"2456","8/28/2016 2:41","0-2571525","UNLIMITED-TRACK",38.28646,-124.55144
"2463","8/28/2016 2:16","0-2571518","UNLIMITED-TRACK",38.28307,-124.55144
"2465","8/28/2016 2:10","0-2571525","UNLIMITED-TRACK",38.28229,-124.55153
"2472","8/28/2016 1:47","0-2571518","UNLIMITED-TRACK",38.27948,-124.55243
"2475","8/28/2016 1:41","0-2571525","UNLIMITED-TRACK",38.2786,-124.5528
"2482","8/28/2016 1:16","0-2571518","UNLIMITED-TRACK",38.27576,-124.55444
"2486","8/28/2016 1:10","0-2571525","UNLIMITED-TRACK",38.27499,-124.55492
"2492","8/28/2016 0:47","0-2571518","UNLIMITED-TRACK",38.27182,-124.5564
"2495","8/28/2016 0:42","0-2571525","UNLIMITED-TRACK",38.27113,-124.55682
"2502","8/28/2016 0:16","0-2571518","UNLIMITED-TRACK",38.26742,-124.55824
"2505","8/28/2016 0:10","0-2571525","UNLIMITED-TRACK",38.26642,-124.5587
"2512","8/27/2016 23:47","0-2571518","UNLIMITED-TRACK",38.26285,-124.55986
"2515","8/27/2016 23:41","0-2571525","UNLIMITED-TRACK",38.26183,-124.56007
"2522","8/27/2016 23:17","0-2571518","UNLIMITED-TRACK",38.25764,-124.56061
"2525","8/27/2016 23:12","0-2571525","UNLIMITED-TRACK",38.25683,-124.56056
"2532","8/27/2016 22:48","0-2571518","UNLIMITED-TRACK",38.2524,-124.56044
"2534","8/27/2016 22:40","0-2571525","UNLIMITED-TRACK",38.25101,-124.56039
"2541","8/27/2016 22:17","0-2571518","UNLIMITED-TRACK",38.24677,-124.55966
"2543","8/27/2016 22:12","0-2571525","UNLIMITED-TRACK",38.24595,-124.55945
"2550","8/27/2016 21:48","0-2571518","UNLIMITED-TRACK",38.24184,-124.5584
"2553","8/27/2016 21:40","0-2571525","UNLIMITED-TRACK",38.2406,-124.55801
"2560","8/27/2016 21:17","0-2571518","UNLIMITED-TRACK",38.23648,-124.55681
"2564","8/27/2016 21:10","0-2571525","UNLIMITED-TRACK",38.23509,-124.55638
"2570","8/27/2016 20:48","0-2571518","UNLIMITED-TRACK",38.23083,-124.5549
"2573","8/27/2016 20:43","0-2571525","UNLIMITED-TRACK",38.22982,-124.55452
"2580","8/27/2016 20:18","0-2571518","UNLIMITED-TRACK",38.22441,-124.55264
"2584","8/27/2016 20:11","0-2571525","UNLIMITED-TRACK",38.22281,-124.552
"2590","8/27/2016 19:48","0-2571518","UNLIMITED-TRACK",38.21832,-124.54941
"2593","8/27/2016 19:41","0-2571525","UNLIMITED-TRACK",38.21719,-124.54865
"2599","8/27/2016 19:18","0-2571518","UNLIMITED-TRACK",38.21234,-124.54512
"2602","8/27/2016 19:11","0-2571525","UNLIMITED-TRACK",38.21118,-124.54419
"2608","8/27/2016 18:48","0-2571518","UNLIMITED-TRACK",38.20706,-124.54066
"2617","8/27/2016 18:18","0-2571518","UNLIMITED-TRACK",38.20132,-124.53619
"2620","8/27/2016 18:12","0-2571525","UNLIMITED-TRACK",38.20017,-124.53531
"2627","8/27/2016 17:48","0-2571518","UNLIMITED-TRACK",38.19549,-124.53156
"2629","8/27/2016 17:43","0-2571525","UNLIMITED-TRACK",38.19455,-124.53067
"2637","8/27/2016 17:18","0-2571518","UNLIMITED-TRACK",38.19028,-124.52606
"2640","8/27/2016 17:11","0-2571525","UNLIMITED-TRACK",38.18912,-124.52475
"2642","8/27/2016 17:01","0-2571518","UNLIMITED-TRACK",38.18715,-124.52267
"2647","8/27/2016 16:49","0-2571518","UNLIMITED-TRACK",38.18527,-124.52042
"2649","8/27/2016 16:43","0-2571525","UNLIMITED-TRACK",38.18445,-124.51945
"2656","8/27/2016 16:18","0-2571518","UNLIMITED-TRACK",38.18104,-124.51512
"2659","8/27/2016 16:12","0-2571525","UNLIMITED-TRACK",38.18021,-124.51411
"2665","8/27/2016 15:49","0-2571518","UNLIMITED-TRACK",38.17741,-124.51027
"2667","8/27/2016 15:43","0-2571525","UNLIMITED-TRACK",38.1767,-124.5092
"2674","8/27/2016 15:19","0-2571518","UNLIMITED-TRACK",38.17423,-124.50514
"2677","8/27/2016 15:13","0-2571525","UNLIMITED-TRACK",38.1734,-124.50491
"2683","8/27/2016 14:49","0-2571518","UNLIMITED-TRACK",38.17138,-124.50041
"2686","8/27/2016 14:43","0-2571525","UNLIMITED-TRACK",38.1708,-124.49992
"2692","8/27/2016 14:19","0-2571518","UNLIMITED-TRACK",38.16876,-124.49649
"2695","8/27/2016 14:12","0-2571525","UNLIMITED-TRACK",38.16804,-124.49557
"2701","8/27/2016 13:49","0-2571518","UNLIMITED-TRACK",38.1658,-124.49306
"2704","8/27/2016 13:43","0-2571525","UNLIMITED-TRACK",38.16507,-124.49226
"2711","8/27/2016 13:19","0-2571518","UNLIMITED-TRACK",38.16236,-124.49051
"2715","8/27/2016 13:12","0-2571525","UNLIMITED-TRACK",38.16144,-124.4901
"2721","8/27/2016 12:50","0-2571518","UNLIMITED-TRACK",38.15865,-124.4882
"2725","8/27/2016 12:43","0-2571525","UNLIMITED-TRACK",38.15778,-124.48766
"2731","8/27/2016 12:19","0-2571518","UNLIMITED-TRACK",38.1543,-124.48566
"2734","8/27/2016 12:12","0-2571525","UNLIMITED-TRACK",38.15343,-124.48502
"2740","8/27/2016 11:50","0-2571518","UNLIMITED-TRACK",38.15057,-124.4828
"2744","8/27/2016 11:42","0-2571525","UNLIMITED-TRACK",38.14947,-124.48201
"2750","8/27/2016 11:20","0-2571518","UNLIMITED-TRACK",38.14663,-124.479
"2753","8/27/2016 11:15","0-2571525","UNLIMITED-TRACK",38.14601,-124.47836
"2760","8/27/2016 10:50","0-2571518","UNLIMITED-TRACK",38.14302,-124.47488
"2763","8/27/2016 10:45","0-2571525","UNLIMITED-TRACK",38.14241,-124.4742
"2770","8/27/2016 10:20","0-2571518","UNLIMITED-TRACK",38.13982,-124.47034
"2773","8/27/2016 10:15","0-2571525","UNLIMITED-TRACK",38.13915,-124.46957
"2780","8/27/2016 9:51","0-2571518","UNLIMITED-TRACK",38.13658,-124.46555
"2783","8/27/2016 9:45","0-2571525","UNLIMITED-TRACK",38.13589,-124.46442
"2790","8/27/2016 9:20","0-2571518","UNLIMITED-TRACK",38.13372,-124.46068
"2794","8/27/2016 9:13","0-2571525","UNLIMITED-TRACK",38.13309,-124.45973
"2800","8/27/2016 8:51","0-2571518","UNLIMITED-TRACK",38.1312,-124.45587
"2803","8/27/2016 8:43","0-2571525","UNLIMITED-TRACK",38.13048,-124.45444
"2809","8/27/2016 8:21","0-2571518","UNLIMITED-TRACK",38.12845,-124.45047
"2812","8/27/2016 8:14","0-2571525","UNLIMITED-TRACK",38.12801,-124.44937
"2818","8/27/2016 7:52","0-2571518","UNLIMITED-TRACK",38.12601,-124.44556
"2820","8/27/2016 7:44","0-2571525","UNLIMITED-TRACK",38.12518,-124.44443
"2827","8/27/2016 7:21","0-2571518","UNLIMITED-TRACK",38.12283,-124.44078
"2830","8/27/2016 7:14","0-2571525","UNLIMITED-TRACK",38.12213,-124.4398
"2836","8/27/2016 6:52","0-2571518","UNLIMITED-TRACK",38.11981,-124.43648
"2839","8/27/2016 6:43","0-2571525","UNLIMITED-TRACK",38.11893,-124.43494
"2845","8/27/2016 6:22","0-2571518","UNLIMITED-TRACK",38.11662,-124.43188
"2848","8/27/2016 6:15","0-2571525","UNLIMITED-TRACK",38.11573,-124.43092
"2854","8/27/2016 5:53","0-2571518","UNLIMITED-TRACK",38.11326,-124.42795
"2857","8/27/2016 5:43","0-2571525","UNLIMITED-TRACK",38.11219,-124.4268
"2863","8/27/2016 5:22","0-2571518","UNLIMITED-TRACK",38.10966,-124.42395
"2866","8/27/2016 5:13","0-2571525","UNLIMITED-TRACK",38.10884,-124.42265
"2872","8/27/2016 4:53","0-2571518","UNLIMITED-TRACK",38.10672,-124.42015
"2875","8/27/2016 4:46","0-2571525","UNLIMITED-TRACK",38.10607,-124.41939
"2882","8/27/2016 4:22","0-2571518","UNLIMITED-TRACK",38.10379,-124.41678
"2886","8/27/2016 4:13","0-2571525","UNLIMITED-TRACK",38.10288,-124.41545
"2892","8/27/2016 3:53","0-2571518","UNLIMITED-TRACK",38.10051,-124.41283
"2895","8/27/2016 3:43","0-2571525","UNLIMITED-TRACK",38.09949,-124.41219
"2901","8/27/2016 3:22","0-2571518","UNLIMITED-TRACK",38.09631,-124.40961
"2903","8/27/2016 3:14","0-2571525","UNLIMITED-TRACK",38.09531,-124.40845
"2909","8/27/2016 2:53","0-2571518","UNLIMITED-TRACK",38.09286,-124.40529
"2912","8/27/2016 2:44","0-2571525","UNLIMITED-TRACK",38.09192,-124.4039
"2918","8/27/2016 2:23","0-2571518","UNLIMITED-TRACK",38.08946,-124.4001
"2921","8/27/2016 2:14","0-2571525","UNLIMITED-TRACK",38.0886,-124.39871
"2927","8/27/2016 1:54","0-2571518","UNLIMITED-TRACK",38.08668,-124.39499
"2931","8/27/2016 1:44","0-2571525","UNLIMITED-TRACK",38.08576,-124.39287
"2937","8/27/2016 1:23","0-2571518","UNLIMITED-TRACK",38.08416,-124.38875
"2945","8/27/2016 0:54","0-2571518","UNLIMITED-TRACK",38.08214,-124.38309
"2948","8/27/2016 0:46","0-2571525","UNLIMITED-TRACK",38.08144,-124.38112
"2953","8/27/2016 0:24","0-2571518","UNLIMITED-TRACK",38.08021,-124.37617
"2956","8/27/2016 0:14","0-2571525","UNLIMITED-TRACK",38.07973,-124.37415
"2962","8/26/2016 23:54","0-2571518","UNLIMITED-TRACK",38.0784,-124.36951
"2965","8/26/2016 23:47","0-2571525","UNLIMITED-TRACK",38.07795,-124.36803
"2971","8/26/2016 23:24","0-2571518","UNLIMITED-TRACK",38.07664,-124.36279
"2974","8/26/2016 23:14","0-2571525","UNLIMITED-TRACK",38.07634,-124.36043
"2980","8/26/2016 22:55","0-2571518","UNLIMITED-TRACK",38.07588,-124.35562
"2983","8/26/2016 22:44","0-2571525","UNLIMITED-TRACK",38.07559,-124.35294
"2989","8/26/2016 22:24","0-2571518","UNLIMITED-TRACK",38.07493,-124.34753
"2992","8/26/2016 22:17","0-2571525","UNLIMITED-TRACK",38.07476,-124.34549
"2998","8/26/2016 21:55","0-2571518","UNLIMITED-TRACK",38.07447,-124.33942
"3002","8/26/2016 21:45","0-2571525","UNLIMITED-TRACK",38.07433,-124.33618
"3008","8/26/2016 21:25","0-2571518","UNLIMITED-TRACK",38.07446,-124.32983
"3011","8/26/2016 21:16","0-2571525","UNLIMITED-TRACK",38.07459,-124.32742
"3017","8/26/2016 20:55","0-2571518","UNLIMITED-TRACK",38.07472,-124.3223
"3020","8/26/2016 20:45","0-2571525","UNLIMITED-TRACK",38.07479,-124.31972
"3026","8/26/2016 20:25","0-2571518","UNLIMITED-TRACK",38.07495,-124.31546
"3029","8/26/2016 20:16","0-2571525","UNLIMITED-TRACK",38.0751,-124.31361
"3035","8/26/2016 19:56","0-2571518","UNLIMITED-TRACK",38.07532,-124.3091
"3038","8/26/2016 19:48","0-2571525","UNLIMITED-TRACK",38.07546,-124.30717
"3044","8/26/2016 19:25","0-2571518","UNLIMITED-TRACK",38.07593,-124.30206
"3047","8/26/2016 19:17","0-2571525","UNLIMITED-TRACK",38.07625,-124.3002
"3053","8/26/2016 18:56","0-2571518","UNLIMITED-TRACK",38.07681,-124.29562
"3056","8/26/2016 18:46","0-2571525","UNLIMITED-TRACK",38.07684,-124.29337
"3062","8/26/2016 18:26","0-2571518","UNLIMITED-TRACK",38.07695,-124.28934
"3065","8/26/2016 18:17","0-2571525","UNLIMITED-TRACK",38.07678,-124.28792
"3071","8/26/2016 17:56","0-2571518","UNLIMITED-TRACK",38.07629,-124.28412
"3074","8/26/2016 17:46","0-2571525","UNLIMITED-TRACK",38.07606,-124.2823
"3080","8/26/2016 17:26","0-2571518","UNLIMITED-TRACK",38.07559,-124.27917
"3084","8/26/2016 17:17","0-2571525","UNLIMITED-TRACK",38.07567,-124.27762
"3090","8/26/2016 17:00","0-2571518","UNLIMITED-TRACK",38.07561,-124.27507
"3091","8/26/2016 16:57","0-2571518","UNLIMITED-TRACK",38.07563,-124.27454
"3095","8/26/2016 16:46","0-2571525","UNLIMITED-TRACK",38.0755,-124.2731
"3101","8/26/2016 16:26","0-2571518","UNLIMITED-TRACK",38.07501,-124.271
"3105","8/26/2016 16:16","0-2571525","UNLIMITED-TRACK",38.07489,-124.26956
"3111","8/26/2016 15:57","0-2571518","UNLIMITED-TRACK",38.07489,-124.26717
"3114","8/26/2016 15:49","0-2571525","UNLIMITED-TRACK",38.07481,-124.26616
"3121","8/26/2016 15:26","0-2571518","UNLIMITED-TRACK",38.07452,-124.26266
"3124","8/26/2016 15:18","0-2571525","UNLIMITED-TRACK",38.07442,-124.26132
