9/4/2016 14:53,0-2571709,UNLIMITED-TRACK,35.32102,-122.15613
9/4/2016 14:47,0-2571609,UNLIMITED-TRACK,35.3205,-122.15657
9/4/2016 14:27,0-2572666,UNLIMITED-TRACK,33.99615,-121.72298
9/4/2016 14:21,0-2571709,UNLIMITED-TRACK,35.31796,-122.15819
9/4/2016 14:17,0-2571609,UNLIMITED-TRACK,35.3175,-122.15837
9/4/2016 14:00,0-2572666,UNLIMITED-TRACK,33.99741,-121.72414
9/4/2016 13:51,0-2571709,UNLIMITED-TRACK,35.31538,-122.15977
9/4/2016 13:48,0-2571609,UNLIMITED-TRACK,35.31512,-122.15999
9/4/2016 13:27,0-2572666,UNLIMITED-TRACK,33.99917,-121.72481
9/4/2016 13:23,0-2571709,UNLIMITED-TRACK,35.31318,-122.16127
9/4/2016 13:17,0-2571609,UNLIMITED-TRACK,35.3127,-122.16158
9/4/2016 12:59,0-2572666,UNLIMITED-TRACK,34.00056,-121.72539
9/4/2016 12:51,0-2571709,UNLIMITED-TRACK,35.3107,-122.16315
9/4/2016 12:49,0-2571609,UNLIMITED-TRACK,35.31054,-122.16333
9/4/2016 12:27,0-2572666,UNLIMITED-TRACK,34.00166,-121.72507
9/4/2016 12:23,0-2571709,UNLIMITED-TRACK,35.30854,-122.16492
9/4/2016 12:17,0-2571609,UNLIMITED-TRACK,35.30804,-122.16533
9/4/2016 11:59,0-2572666,UNLIMITED-TRACK,34.00257,-121.72427
9/4/2016 11:52,0-2571709,UNLIMITED-TRACK,35.30573,-122.16687
9/4/2016 11:49,0-2571609,UNLIMITED-TRACK,35.30548,-122.16702
9/4/2016 11:45,0-2572643,UNLIMITED-TRACK,34.00324,-121.72356
9/4/2016 11:27,0-2572666,UNLIMITED-TRACK,34.00447,-121.72279
9/4/2016 11:23,0-2571709,UNLIMITED-TRACK,35.3035,-122.16814
9/4/2016 11:18,0-2571609,UNLIMITED-TRACK,35.30303,-122.16827
9/4/2016 10:59,0-2572666,UNLIMITED-TRACK,34.00687,-121.72212
9/4/2016 10:54,0-2571709,UNLIMITED-TRACK,35.30153,-122.16911
9/4/2016 10:50,0-2572643,UNLIMITED-TRACK,34.00766,-121.72211
9/4/2016 10:48,0-2571609,UNLIMITED-TRACK,35.30119,-122.16934
9/4/2016 10:29,0-2572666,UNLIMITED-TRACK,34.00983,-121.72224
9/4/2016 10:22,0-2571709,UNLIMITED-TRACK,35.29979,-122.17015
9/4/2016 10:20,0-2571609,UNLIMITED-TRACK,35.29973,-122.1702
9/4/2016 9:59,0-2572666,UNLIMITED-TRACK,34.01297,-121.72202
9/4/2016 9:52,0-2571709,UNLIMITED-TRACK,35.2988,-122.17084
9/4/2016 9:48,0-2571609,UNLIMITED-TRACK,35.29874,-122.17104
