9/28/2016 06:30,0-2571819,UNLIMITED-TRACK,33.84893,-121.15254,,
9/28/2016 06:22,0-2573760,UNLIMITED-TRACK,33.96963,-120.87067,,
9/28/2016 06:19,0-2574334,UNLIMITED-TRACK,34.0162,-120.86814,,
9/28/2016 06:17,0-2573529,UNLIMITED-TRACK,33.75531,-120.80414,,
9/28/2016 06:14,0-2572498,UNLIMITED-TRACK,33.96976,-120.87038,,
9/28/2016 06:09,0-2574327,UNLIMITED-TRACK,34.0164,-120.86841,,
9/28/2016 06:06,0-2573891,UNLIMITED-TRACK,33.84902,-121.15111,,
9/28/2016 06:04,0-2571969,UNLIMITED-TRACK,33.7555,-120.80309,,
9/28/2016 06:01,0-2571714,UNLIMITED-TRACK,34.23371,-120.97009,,
9/28/2016 05:59,0-2571819,UNLIMITED-TRACK,33.84895,-121.15074,,
9/28/2016 05:48,0-2574334,UNLIMITED-TRACK,34.01667,-120.8692,,
9/28/2016 05:48,0-2573760,UNLIMITED-TRACK,33.97064,-120.86995,,
9/28/2016 05:47,0-2573529,UNLIMITED-TRACK,33.75595,-120.80188,,
9/28/2016 05:45,0-2572498,UNLIMITED-TRACK,33.97073,-120.8699,,
9/28/2016 05:41,0-2574327,UNLIMITED-TRACK,34.01678,-120.86932,,
9/28/2016 05:36,0-2573891,UNLIMITED-TRACK,33.84863,-121.14957,,
9/28/2016 05:33,0-2572044,UNLIMITED-TRACK,34.23182,-120.972,,
9/28/2016 05:30,0-2571714,UNLIMITED-TRACK,34.23249,-120.97166,,
9/28/2016 05:30,0-2571969,UNLIMITED-TRACK,33.75634,-120.80063,,
9/28/2016 05:30,0-2571819,UNLIMITED-TRACK,33.8484,-121.14909,,
9/28/2016 05:18,0-2574334,UNLIMITED-TRACK,34.01693,-120.86946,,
9/28/2016 05:18,0-2573760,UNLIMITED-TRACK,33.97205,-120.86922,,
9/28/2016 05:17,0-2573529,UNLIMITED-TRACK,33.75657,-120.7998,,
9/28/2016 05:14,0-2572498,UNLIMITED-TRACK,33.97224,-120.86911,,
9/28/2016 05:10,0-2574327,UNLIMITED-TRACK,34.01703,-120.86942,,
9/28/2016 05:05,0-2573891,UNLIMITED-TRACK,33.84755,-121.14755,,
9/28/2016 05:03,0-2572044,UNLIMITED-TRACK,34.2306,-120.97363,,
9/28/2016 05:01,0-2571714,UNLIMITED-TRACK,34.23155,-120.97298,,
9/28/2016 05:00,0-2571969,UNLIMITED-TRACK,33.75694,-120.79909,,
9/28/2016 05:00,0-2571819,UNLIMITED-TRACK,33.84731,-121.14716,,
9/28/2016 04:51,0-2573760,UNLIMITED-TRACK,33.97351,-120.86841,,
9/28/2016 04:49,0-2574334,UNLIMITED-TRACK,34.01728,-120.86932,,
9/28/2016 04:48,0-2573529,UNLIMITED-TRACK,33.75735,-120.79839,,
9/28/2016 04:46,0-2572498,UNLIMITED-TRACK,33.97379,-120.8683,,
9/28/2016 04:41,0-2574327,UNLIMITED-TRACK,34.0174,-120.8694,,
9/28/2016 04:37,0-2573891,UNLIMITED-TRACK,33.84586,-121.1452,,
9/28/2016 04:32,0-2571969,UNLIMITED-TRACK,33.75793,-120.79749,,
9/28/2016 04:31,0-2571714,UNLIMITED-TRACK,34.23134,-120.97453,,
9/28/2016 04:30,0-2571819,UNLIMITED-TRACK,33.84549,-121.14445,,
9/28/2016 04:19,0-2574334,UNLIMITED-TRACK,34.01748,-120.8692,,
9/28/2016 04:18,0-2573760,UNLIMITED-TRACK,33.97514,-120.86758,,
9/28/2016 04:17,0-2573529,UNLIMITED-TRACK,33.75856,-120.79662,,
9/28/2016 04:16,0-2572498,UNLIMITED-TRACK,33.97529,-120.86753,,
9/28/2016 04:10,0-2574327,UNLIMITED-TRACK,34.0176,-120.86922,,
9/28/2016 04:07,0-2573891,UNLIMITED-TRACK,33.84449,-121.14185,,
9/28/2016 04:03,0-2572044,UNLIMITED-TRACK,34.22948,-120.96908,,
9/28/2016 04:02,0-2571714,UNLIMITED-TRACK,34.23159,-120.9761,,
9/28/2016 04:00,0-2571969,UNLIMITED-TRACK,33.75938,-120.79559,,
9/28/2016 03:59,0-2571819,UNLIMITED-TRACK,33.84421,-121.14107,,
9/28/2016 03:51,0-2574334,UNLIMITED-TRACK,34.01788,-120.86917,,
9/28/2016 03:48,0-2573529,UNLIMITED-TRACK,33.75984,-120.79495,,
9/28/2016 03:48,0-2573760,UNLIMITED-TRACK,33.97668,-120.86655,,
9/28/2016 03:46,0-2572498,UNLIMITED-TRACK,33.9768,-120.86647,,
9/28/2016 03:41,0-2574327,UNLIMITED-TRACK,34.01782,-120.86917,,
9/28/2016 03:37,0-2573891,UNLIMITED-TRACK,33.84322,-121.13914,,
9/28/2016 03:31,0-2571714,UNLIMITED-TRACK,34.23254,-120.97812,,
9/28/2016 03:30,0-2571969,UNLIMITED-TRACK,33.76051,-120.79393,,
9/28/2016 03:30,0-2571819,UNLIMITED-TRACK,33.84288,-121.13838,,
9/28/2016 03:21,0-2573760,UNLIMITED-TRACK,33.97798,-120.86586,,
9/28/2016 03:19,0-2574334,UNLIMITED-TRACK,34.01795,-120.86954,,
9/28/2016 03:18,0-2573529,UNLIMITED-TRACK,33.76091,-120.79341,,
9/28/2016 03:15,0-2572498,UNLIMITED-TRACK,33.97827,-120.86577,,
9/28/2016 03:10,0-2574327,UNLIMITED-TRACK,34.01799,-120.86943,,
9/28/2016 03:06,0-2573891,UNLIMITED-TRACK,33.84159,-121.13631,,
9/28/2016 03:04,0-2572044,UNLIMITED-TRACK,34.23137,-120.97333,,
9/28/2016 03:03,0-2571969,UNLIMITED-TRACK,33.76135,-120.79285,,
9/28/2016 03:02,0-2571714,UNLIMITED-TRACK,34.23415,-120.98067,,
9/28/2016 02:59,0-2571819,UNLIMITED-TRACK,33.84127,-121.13573,,
9/28/2016 02:51,0-2574334,UNLIMITED-TRACK,34.01801,-120.86937,,
9/28/2016 02:48,0-2573529,UNLIMITED-TRACK,33.76162,-120.7924,,
9/28/2016 02:46,0-2572498,UNLIMITED-TRACK,33.97965,-120.86525,,
9/28/2016 02:41,0-2574327,UNLIMITED-TRACK,34.01803,-120.86935,,
9/28/2016 02:36,0-2573891,UNLIMITED-TRACK,33.84015,-121.13313,,
9/28/2016 02:33,0-2571969,UNLIMITED-TRACK,33.76175,-120.79182,,
9/28/2016 02:32,0-2571714,UNLIMITED-TRACK,34.23612,-120.98372,,
9/28/2016 02:30,0-2571819,UNLIMITED-TRACK,33.83989,-121.13229,,
9/28/2016 02:20,0-2573760,UNLIMITED-TRACK,33.98092,-120.86478,,
9/28/2016 02:20,0-2574334,UNLIMITED-TRACK,34.01835,-120.86942,,
9/28/2016 02:18,0-2573529,UNLIMITED-TRACK,33.76181,-120.79115,,
9/28/2016 02:15,0-2572498,UNLIMITED-TRACK,33.98111,-120.86478,,
9/28/2016 02:10,0-2574327,UNLIMITED-TRACK,34.01848,-120.86942,,
9/28/2016 02:08,0-2573891,UNLIMITED-TRACK,33.83848,-121.12891,,
9/28/2016 02:03,0-2571969,UNLIMITED-TRACK,33.76196,-120.79024,,
9/28/2016 02:02,0-2571714,UNLIMITED-TRACK,34.2379,-120.98703,,
9/28/2016 02:01,0-2572044,UNLIMITED-TRACK,34.23797,-120.98721,,
9/28/2016 02:00,0-2571819,UNLIMITED-TRACK,33.83805,-121.12764,,
9/28/2016 01:51,0-2574334,UNLIMITED-TRACK,34.01906,-120.86952,,
9/28/2016 01:50,0-2573760,UNLIMITED-TRACK,33.98225,-120.86444,,
9/28/2016 01:49,0-2573529,UNLIMITED-TRACK,33.76207,-120.78902,,
9/28/2016 01:47,0-2405804,UNLIMITED-TRACK,33.74295,-120.82181,,
9/28/2016 01:46,0-2572498,UNLIMITED-TRACK,33.98251,-120.86423,,
9/28/2016 01:41,0-2574327,UNLIMITED-TRACK,34.01934,-120.86978,,
9/28/2016 01:38,0-2573891,UNLIMITED-TRACK,33.83711,-121.12359,,
9/28/2016 01:33,0-2571969,UNLIMITED-TRACK,33.7621,-120.78761,,
9/28/2016 01:32,0-2571714,UNLIMITED-TRACK,34.2392,-120.9902,,
9/28/2016 01:30,0-2571819,UNLIMITED-TRACK,33.83694,-121.12256,,
9/28/2016 01:20,0-2574334,UNLIMITED-TRACK,34.02007,-120.87048,,
9/28/2016 01:20,0-2573760,UNLIMITED-TRACK,33.9841,-120.86375,,
9/28/2016 01:18,0-2573529,UNLIMITED-TRACK,33.76213,-120.78653,,
9/28/2016 01:15,0-2572498,UNLIMITED-TRACK,33.98441,-120.86356,,
9/28/2016 01:11,0-2574327,UNLIMITED-TRACK,34.02031,-120.8708,,
9/28/2016 01:08,0-2573891,UNLIMITED-TRACK,33.83664,-121.11853,,
